id,assists,bonus,bps,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,defensive_contribution,defensive_contribution_per_90,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,form,web_name,goals_conceded,goals_conceded_per_90,goals_scored,minutes,now_cost,own_goals,penalties_missed,penalties_saved,position,recoveries,red_cards,saves,selected_by_percent,starts_per_90,tackles,team,team_name,total_points,transfers_in,transfers_out,yellow_cards
674,0,0,45,0,0.0,5,0,0.0,0.00,0.0,0.00,0.0,0.00,7.96,1.3,0.0,0.0,Ramsdale,10,1.63,0,553,48,0,0,0,Goalkeeper,49,0,10,0.7,0.98,0,15,Newcastle,11,108549,150803,0
675,0,0,4,0,0.0,1,0,0.0,0.00,0.0,0.00,0.0,0.00,0.21,0.42,0.0,0.2,Gunn,0,0.0,0,45,40,0,0,0,Goalkeeper,4,0,0,1.1,0.0,0,16,Nott'm Forest,1,29972,99179,0
676,2,5,290,3,0.15,52,175,8.92,0.25,0.01,2.40,0.12,2.15,40.16,2.05,0.11,2.8,Ugochukwu,38,1.94,3,1766,50,0,0,0,Midfielder,79,1,0,0.1,1.07,44,3,Burnley,78,40616,35646,1
677,3,0,124,1,0.13,12,68,8.84,0.69,0.09,2.21,0.29,1.52,9.53,1.24,0.2,2.2,Guessand,13,1.69,1,692,62,0,0,0,Midfielder,34,0,0,0.0,0.91,22,8,Crystal Palace,36,8709,12661,0
678,0,0,4,0,0.0,6,10,7.2,0.08,0.06,0.15,0.11,0.07,2.09,1.5,0.05,0.0,Masuaku,2,1.44,0,125,39,0,0,0,Defender,3,0,0,0.5,1.44,4,17,Sunderland,1,52353,81803,1
679,0,6,104,3,0.43,13,0,0.0,0.01,0.0,0.01,0.0,0.00,8.00,1.14,0.0,5.5,Hermansen,12,1.71,0,630,42,0,0,0,Goalkeeper,66,0,21,0.3,1.0,0,19,West Ham,31,24335,37936,0
680,1,2,105,1,0.11,11,41,4.58,0.13,0.01,2.27,0.25,2.14,20.84,2.33,0.24,0.5,Broja,25,2.8,1,805,52,0,0,0,Forward,24,0,0,0.2,0.89,6,3,Burnley,38,47346,55862,0
681,2,12,229,1,0.08,17,46,3.77,0.20,0.02,6.06,0.5,5.86,17.39,1.42,0.48,3.2,Šeško,23,1.88,6,1099,72,0,0,0,Forward,24,0,0,3.5,0.9,5,14,Man Utd,71,733239,1364605,1
682,2,0,49,0,0.0,31,38,4.49,0.99,0.12,1.12,0.14,0.13,16.08,1.9,0.02,0.6,Møller Wolfe,20,2.37,0,761,42,0,0,0,Defender,19,0,0,0.1,0.95,7,20,Wolves,23,4509,9165,1
683,1,5,297,7,0.32,189,209,9.44,0.82,0.04,2.04,0.1,1.23,32.53,1.47,0.06,2.5,Alderete,28,1.26,1,1993,41,0,0,0,Defender,72,0,0,6.4,0.99,20,17,Sunderland,89,1530793,884820,4
684,0,11,332,4,0.18,180,208,9.24,0.73,0.03,3.39,0.15,2.66,30.52,1.36,0.12,3.2,Thiaw,36,1.6,4,2027,50,0,0,0,Defender,91,0,0,4.3,1.02,28,15,Newcastle,100,1212919,703221,3
685,0,2,164,4,0.28,97,117,8.26,0.19,0.01,0.21,0.01,0.02,22.47,1.59,0.0,0.2,Diakité,27,1.91,0,1275,42,0,0,0,Defender,48,0,0,0.3,1.06,20,4,Bournemouth,46,97846,94366,1
686,0,0,64,0,0.0,0,4,4.04,0.77,0.78,1.14,1.15,0.37,3.05,3.08,0.37,0.2,Ngumoha,3,3.03,1,89,43,0,0,0,Midfielder,3,0,0,0.8,0.0,1,12,Liverpool,14,244210,174490,0
687,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Rees-Dottin,0,0.0,0,0,43,0,0,0,Midfielder,0,0,0,0.2,0.0,0,4,Bournemouth,0,21959,17850,0
688,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Wright,0,0.0,0,0,39,0,0,0,Goalkeeper,0,0,0,0.6,0.0,0,2,Aston Villa,0,60406,43505,0
689,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Seung soo,0,0.0,0,0,43,0,0,0,Midfielder,0,0,0,0.5,0.0,0,15,Newcastle,0,81340,46980,0
690,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Cardines,0,0.0,0,0,44,0,0,0,Midfielder,0,0,0,0.3,0.0,0,8,Crystal Palace,0,58002,55315,0
691,2,16,341,4,0.21,21,60,3.08,0.96,0.05,10.36,0.53,9.41,21.77,1.12,0.48,2.6,Calvert-Lewin,26,1.33,10,1753,58,0,0,0,Forward,29,0,0,10.1,0.98,10,11,Leeds,104,2751039,1508748,1
692,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Leoni,0,0.0,0,0,49,0,0,0,Defender,0,0,0,0.0,0.0,0,12,Liverpool,0,1852,2502,0
693,5,3,231,4,0.33,12,85,6.97,2.98,0.24,4.68,0.38,1.70,16.08,1.32,0.14,2.2,Hutchinson,15,1.23,1,1098,54,0,0,0,Midfielder,57,0,0,0.1,0.82,16,16,Nott'm Forest,59,32115,26242,0
694,5,8,397,7,0.29,168,225,9.36,2.01,0.08,3.03,0.12,1.02,35.72,1.49,0.04,3.2,Mukiele,28,1.17,1,2163,46,1,0,0,Defender,101,0,0,14.0,1.04,57,17,Sunderland,115,2461213,751808,4
695,0,0,108,2,0.13,64,88,5.56,1.09,0.07,1.35,0.09,0.26,20.80,1.31,0.02,0.6,Tchatchoua,28,1.77,0,1425,44,0,0,0,Defender,49,0,0,0.0,0.88,24,20,Wolves,39,5838,5686,3
696,0,0,24,0,0.0,1,6,6.07,0.02,0.02,0.46,0.46,0.44,1.57,1.59,0.44,0.0,Kalimuendo,3,3.03,0,89,60,0,0,0,Forward,4,0,0,0.1,0.0,1,16,Nott'm Forest,9,15291,18163,0
697,2,4,212,3,0.3,24,104,10.42,1.47,0.15,3.96,0.4,2.49,14.34,1.44,0.25,5.0,Adli,14,1.4,3,898,54,0,0,0,Midfielder,49,0,0,0.7,0.9,31,4,Bournemouth,58,106762,25800,2
698,2,3,228,4,0.28,21,87,6.18,0.98,0.07,5.18,0.37,4.20,22.40,1.59,0.3,3.0,Okafor,24,1.71,4,1266,55,0,0,0,Midfielder,46,0,0,0.1,1.07,20,11,Leeds,67,62594,55062,3
699,1,0,145,1,0.14,18,78,10.82,1.23,0.17,1.46,0.2,0.23,8.31,1.15,0.03,1.8,Douglas Luiz,10,1.39,0,649,49,0,0,0,Midfielder,41,0,0,0.1,1.25,19,2,Aston Villa,20,24143,17698,2
700,1,0,13,0,0.0,0,3,10.0,0.02,0.07,0.16,0.54,0.14,0.12,0.4,0.47,0.0,Dowman,0,0.0,0,27,42,0,0,0,Midfielder,1,0,0,0.5,0.0,2,1,Arsenal,5,167941,131174,0
701,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Rowe,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.1,0.0,0,2,Aston Villa,0,8943,10668,0
702,0,0,3,0,0.0,0,1,5.62,0.00,0.0,0.00,0.0,0.00,0.90,5.06,0.0,0.0,Burrowes,1,5.62,0,16,44,0,0,0,Midfielder,1,0,0,0.1,0.0,0,2,Aston Villa,1,9730,8770,0
703,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Proctor,0,0.0,0,0,39,0,0,0,Goalkeeper,0,0,0,0.6,0.0,0,2,Aston Villa,0,87891,40010,0
704,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Onyango,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,9,Everton,0,8420,10155,0
705,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Campbell,0,0.0,0,0,39,0,0,0,Defender,0,0,0,0.2,0.0,0,9,Everton,0,18604,16746,0
706,1,6,148,2,0.19,62,84,8.18,0.78,0.08,1.67,0.17,0.89,18.18,1.77,0.09,3.6,Justin,16,1.56,1,924,39,0,0,0,Defender,34,0,0,1.0,0.97,22,11,Leeds,45,157076,46849,2
707,0,0,46,2,0.52,11,40,10.34,0.14,0.04,0.34,0.09,0.20,5.98,1.55,0.05,0.4,Dibling,2,0.52,0,348,53,0,0,0,Midfielder,22,0,0,0.0,1.03,7,9,Everton,17,7649,7088,2
708,3,6,485,4,0.18,66,269,11.91,1.92,0.08,3.10,0.13,1.18,32.45,1.44,0.05,5.0,M.Fernandes,34,1.51,3,2033,55,0,0,0,Midfielder,131,0,0,0.5,1.06,72,19,West Ham,100,101771,49362,4
709,1,0,192,3,0.15,132,153,7.42,1.35,0.07,3.32,0.17,1.97,29.37,1.42,0.1,1.8,Krejčí,35,1.7,2,1857,45,1,0,0,Defender,60,1,0,0.1,1.02,21,20,Wolves,55,23610,17926,2
710,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Patterson,0,0.0,0,0,39,0,0,0,Defender,0,0,0,0.2,0.0,0,2,Aston Villa,0,33000,22366,0
711,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Harriman-Annous,0,0.0,0,0,44,0,0,0,Midfielder,0,0,0,0.0,0.0,0,1,Arsenal,0,1852,1727,0
712,1,3,257,7,0.37,24,131,6.93,4.74,0.25,8.54,0.45,3.80,23.64,1.25,0.2,1.4,Yeremy,20,1.06,2,1701,58,0,0,0,Midfielder,77,0,0,0.2,1.11,30,8,Crystal Palace,64,127983,106702,4
713,2,0,196,4,0.21,55,103,5.53,0.87,0.05,1.80,0.1,0.93,31.99,1.72,0.05,3.2,A.Jimenez,32,1.72,1,1675,45,0,0,0,Defender,89,0,0,0.2,1.02,48,4,Bournemouth,53,46927,21570,8
714,3,10,299,6,0.37,23,77,4.7,0.78,0.05,7.03,0.43,6.25,19.05,1.16,0.38,1.0,Woltemade,23,1.4,7,1475,68,1,0,0,Forward,36,0,0,7.8,1.1,18,15,Newcastle,85,5413964,4609819,0
715,0,0,32,1,0.21,4,0,0.0,0.00,0.0,0.00,0.0,0.00,6.13,1.26,0.0,0.0,John,8,1.65,0,437,40,0,0,0,Goalkeeper,26,0,6,0.3,1.03,0,16,Nott'm Forest,11,65892,44746,1
716,0,0,131,3,0.26,37,57,5.0,0.45,0.04,1.79,0.16,1.34,15.04,1.32,0.12,0.0,Savona,18,1.58,2,1025,45,0,0,0,Defender,27,0,0,0.1,0.97,20,16,Nott'm Forest,39,46649,42997,2
717,4,5,270,3,0.18,22,128,7.89,3.29,0.2,5.42,0.33,2.13,26.06,1.61,0.13,2.8,Xavi,31,1.91,1,1460,65,0,0,0,Midfielder,77,1,0,1.2,0.99,29,18,Spurs,61,806444,726551,4
718,0,2,169,2,0.22,28,109,11.88,0.31,0.03,0.75,0.08,0.44,15.69,1.71,0.05,1.0,S.Magassa,19,2.07,1,826,50,0,0,0,Midfielder,45,0,0,0.0,1.09,36,19,West Ham,37,5241,4526,2
719,1,0,94,1,0.16,32,36,5.66,0.07,0.01,0.10,0.01,0.03,10.75,1.69,0.0,0.4,Lindelöf,9,1.42,0,572,45,0,0,0,Defender,13,0,0,0.1,0.94,4,2,Aston Villa,22,20169,12913,0
720,1,4,150,3,0.23,34,63,4.82,0.32,0.02,4.43,0.33,4.11,18.83,1.44,0.31,2.8,Tolu,24,1.84,2,1176,54,0,1,0,Forward,23,0,0,0.2,0.92,6,20,Wolves,49,60298,34424,1
721,0,0,63,1,0.25,34,39,9.56,0.19,0.05,0.34,0.09,0.15,4.42,1.08,0.04,0.0,Milosavljević,6,1.47,0,367,44,0,0,0,Defender,13,0,0,0.0,0.98,5,4,Bournemouth,19,6200,5799,0
722,2,0,271,2,0.11,81,237,13.5,0.38,0.02,0.93,0.05,0.55,36.11,2.06,0.03,0.8,Florentino,35,1.99,0,1580,50,0,0,0,Midfielder,82,0,0,0.0,1.08,74,3,Burnley,64,14473,12315,4
723,0,4,93,3,0.61,40,59,12.01,0.16,0.03,0.57,0.11,0.41,9.33,1.9,0.08,1.0,Canvot,6,1.22,0,442,45,0,0,0,Defender,20,0,0,0.0,0.81,19,8,Crystal Palace,32,4759,3738,2
724,0,0,163,2,0.17,47,73,6.04,0.68,0.06,1.13,0.1,0.45,23.28,1.93,0.04,1.0,Geertruida,18,1.49,0,1087,45,0,0,0,Defender,52,0,0,0.0,0.83,26,17,Sunderland,36,8615,6130,0
725,1,5,241,3,0.21,84,117,8.08,1.35,0.09,1.68,0.11,0.33,12.26,0.85,0.02,4.3,Hincapie,15,1.04,1,1303,51,0,0,0,Defender,50,0,0,0.7,1.04,33,1,Arsenal,61,494384,416872,2
726,0,1,105,3,0.25,14,73,6.05,1.11,0.09,2.64,0.22,1.53,17.59,1.46,0.13,2.8,Kolo Muani,22,1.82,1,1086,69,0,0,0,Forward,40,0,0,0.3,1.08,19,18,Spurs,35,119963,111253,2
727,4,1,192,1,0.14,10,51,7.23,2.55,0.36,4.11,0.58,1.56,10.97,1.55,0.22,1.5,Chukwueze,15,2.13,3,635,53,0,0,0,Midfielder,35,0,0,0.1,0.85,6,10,Fulham,47,98218,90472,0
728,0,0,39,2,0.51,10,43,10.96,0.17,0.04,0.67,0.17,0.50,6.27,1.6,0.13,0.0,Röhl,4,1.02,0,353,50,0,0,0,Midfielder,18,0,0,0.0,0.51,15,9,Everton,16,1477,1504,0
729,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Cuiabano,0,0.0,0,0,45,0,0,0,Defender,0,0,0,0.0,0.0,0,16,Nott'm Forest,0,94,107,0
730,1,8,224,4,0.3,12,50,3.77,0.41,0.03,3.01,0.23,2.60,21.13,1.59,0.2,1.5,Brobbey,17,1.28,5,1193,55,0,0,0,Forward,31,0,0,1.3,0.98,7,17,Sunderland,62,334053,179613,3
731,2,0,158,4,0.4,16,75,7.52,1.40,0.14,2.52,0.25,1.12,13.01,1.3,0.11,2.2,Kevin,15,1.5,1,898,58,0,0,0,Midfielder,40,0,0,0.1,0.8,19,10,Fulham,43,34619,29399,1
732,1,0,38,0,0.0,2,12,7.2,0.01,0.01,0.40,0.24,0.39,4.41,2.65,0.23,0.6,Uche,4,2.4,0,150,55,0,0,0,Forward,9,0,0,0.1,0.0,1,8,Crystal Palace,16,13824,10208,0
733,0,4,228,4,0.2,17,0,0.0,0.00,0.0,0.00,0.0,0.00,22.79,1.14,0.0,2.4,Lammens,26,1.3,0,1800,50,0,0,0,Goalkeeper,136,0,44,2.1,1.0,1,14,Man Utd,59,468427,280039,0
734,1,0,55,0,0.0,3,26,7.18,0.68,0.19,1.12,0.31,0.44,6.74,1.86,0.12,0.2,Bakwa,8,2.21,0,326,59,0,0,0,Midfielder,21,0,0,0.0,0.83,2,16,Nott'm Forest,13,4347,3930,1
735,1,1,114,3,0.44,11,40,5.93,0.25,0.04,0.73,0.11,0.48,8.99,1.33,0.07,0.0,Traoré,9,1.33,1,607,55,0,0,0,Midfielder,18,0,0,0.0,1.33,11,17,Sunderland,28,13474,12835,1
736,0,3,416,10,0.42,34,0,0.0,0.00,0.0,0.00,0.0,0.00,26.45,1.1,0.0,4.2,Donnarumma,21,0.88,0,2160,56,0,0,1,Goalkeeper,163,0,60,9.1,1.0,0,13,Man City,96,2001175,1226637,5
737,0,0,11,0,0.0,0,2,6.0,0.07,0.21,0.07,0.21,0.00,0.75,2.25,0.0,0.0,Kusi-Asare,2,6.0,0,30,45,0,0,0,Forward,2,0,0,0.1,0.0,0,10,Fulham,4,20519,15040,1
738,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Fabianski,0,0.0,0,0,45,0,0,0,Goalkeeper,0,0,0,0.0,0.0,0,19,West Ham,0,5836,5496,0
739,0,0,5,0,0.0,0,1,3.6,0.21,0.76,0.21,0.76,0.00,0.34,1.22,0.0,0.0,Mukasa,0,0.0,0,25,44,0,0,0,Midfielder,1,0,0,0.0,0.0,0,13,Man City,2,3500,3156,0
740,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Mfuni,0,0.0,0,0,39,0,0,0,Defender,0,0,0,0.0,0.0,0,13,Man City,0,3208,3753,0
741,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Gray,0,0.0,0,0,45,0,0,0,Forward,0,0,0,0.1,0.0,0,11,Leeds,0,27606,23623,0
742,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,McAidoo,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,13,Man City,0,1484,1229,0
743,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Emenalo,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,7,Chelsea,0,1452,1284,0
744,0,0,3,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Oriola,0,0.0,0,1,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,6,Brighton,1,2665,1895,0
745,0,0,3,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.2,Byfield,0,0.0,0,1,40,0,0,0,Defender,0,0,0,0.0,0.0,0,18,Spurs,1,1904,1798,0
746,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Morrison,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,12,Liverpool,0,993,775,0
747,0,0,15,0,0.0,5,5,4.02,0.44,0.35,0.56,0.45,0.12,2.80,2.25,0.1,0.0,Mayers,3,2.41,0,112,40,0,0,0,Defender,6,0,0,0.0,0.0,0,19,West Ham,5,2377,1877,0
748,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Dasilva,0,0.0,0,0,49,0,0,0,Midfielder,0,0,0,0.0,0.0,0,5,Brentford,0,171,199,0
749,2,6,199,3,0.25,24,84,7.03,1.64,0.14,2.87,0.24,1.23,19.20,1.61,0.1,2.0,Mané,18,1.51,2,1076,46,0,0,0,Forward,44,0,0,2.8,0.92,16,20,Wolves,48,518950,171419,0
750,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Rowswell,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.0,0.0,0,18,Spurs,0,1634,1392,0
751,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Akhamrich,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,18,Spurs,0,675,598,0
752,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Golambeckis,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.0,0.0,0,19,West Ham,0,1864,1620,0
753,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Ruddy,0,0.0,0,0,40,0,0,0,Goalkeeper,0,0,0,0.0,0.0,0,15,Newcastle,0,1467,907,0
754,0,0,5,0,0.0,0,1,3.6,0.01,0.04,0.05,0.18,0.04,0.61,2.2,0.14,0.0,George Hemmings,0,0.0,0,25,45,0,0,0,Midfielder,1,0,0,0.0,0.0,0,2,Aston Villa,2,1017,609,0
755,0,0,8,0,0.0,0,1,7.5,0.00,0.0,0.07,0.52,0.07,0.11,0.82,0.52,0.0,Lacey,0,0.0,0,12,45,0,0,0,Midfielder,0,0,0,0.0,0.0,1,14,Man Utd,2,3259,2232,0
756,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,DaCosta,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,4,Bournemouth,0,1602,987,0
757,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Hollingshead,0,0.0,0,0,40,0,0,0,Goalkeeper,0,0,0,0.0,0.0,0,2,Aston Villa,0,1199,774,0
758,0,0,17,0,0.0,1,9,36.82,0.02,0.08,0.05,0.2,0.03,0.56,2.29,0.12,0.2,Mohamadou Kanté,0,0.0,0,22,45,0,0,0,Midfielder,4,0,0,0.0,0.0,4,19,West Ham,4,1654,1000,0
759,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Salmon,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.0,0.0,0,1,Arsenal,0,1236,992,0
760,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Lucky,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.0,0.0,0,12,Liverpool,0,964,759,0
761,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Simmonds,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.0,0.0,0,6,Brighton,0,880,614,0
762,0,0,6,0,0.0,0,3,38.57,0.00,0.0,0.00,0.0,0.00,0.73,9.39,0.0,0.0,Drakes-Thomas,1,12.86,0,7,45,0,0,0,Midfielder,2,0,0,0.0,0.0,1,8,Crystal Palace,2,624,345,0
763,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Gray,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,13,Man City,0,379,258,0
764,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Heskey,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,13,Man City,0,203,141,0
765,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Shahar,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.0,0.0,0,15,Newcastle,0,3455,1892,0
766,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Olagunju,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.0,0.0,0,20,Wolves,0,2574,1286,0
767,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Rawlings,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,20,Wolves,0,983,584,0
768,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Leon Routh,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.0,0.0,0,2,Aston Villa,0,604,477,0
769,0,0,3,0,0.0,0,0,0.0,0.01,0.06,0.01,0.06,0.00,0.05,0.3,0.0,0.0,Bendito Mantato,0,0.0,0,15,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,14,Man Utd,1,411,258,0
770,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Ridgeon,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,10,Fulham,0,547,300,0
771,0,0,3,0,0.0,0,0,0.0,0.01,0.9,0.01,0.9,0.00,0.02,1.8,0.0,0.2,Fletcher,0,0.0,0,1,44,0,0,0,Midfielder,0,0,0,0.0,0.0,0,14,Man Utd,1,1895,928,0
772,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Alabi,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,15,Newcastle,0,401,204,0
773,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Benamar,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.0,0.0,0,8,Crystal Palace,0,597,419,0
774,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Jenson Jones,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.0,0.0,0,17,Sunderland,0,1189,596,0
775,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Tutierov,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,17,Sunderland,0,160,132,0
776,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Pimlott,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,3,Burnley,0,472,190,0
777,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Ojinnaka,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,20,Wolves,0,415,296,0
778,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Sutherland,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,20,Wolves,0,1169,620,0
779,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Graham,0,0.0,0,0,45,0,0,0,Forward,0,0,0,0.0,0.0,0,9,Everton,0,3856,1551,0
780,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Casey,0,0.0,0,0,45,0,0,0,Forward,0,0,0,0.0,0.0,0,8,Crystal Palace,0,2675,1009,0
781,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Carroll,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.0,0.0,0,2,Aston Villa,0,579,317,0
782,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Forster,0,0.0,0,0,40,0,0,0,Goalkeeper,0,0,0,0.0,0.0,0,4,Bournemouth,0,2335,683,0
783,0,4,133,2,0.28,18,57,7.94,1.42,0.2,2.13,0.3,0.71,8.99,1.25,0.1,4.8,Groß,5,0.7,1,646,55,0,0,0,Midfielder,29,0,0,0.1,0.98,10,6,Brighton,26,18861,7540,2
784,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Brierley,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,3,Burnley,0,368,241,0
785,0,0,21,0,0.0,5,25,9.0,0.07,0.03,0.41,0.15,0.34,3.74,1.35,0.12,0.8,Pablo,4,1.44,0,250,55,0,0,0,Forward,11,0,0,0.0,1.08,9,19,West Ham,8,4331,3359,0
786,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,McNally,0,0.0,0,0,40,0,0,0,Goalkeeper,0,0,0,0.0,0.0,0,10,Fulham,0,504,233,0
